"Code","LAU2","NUTS3","Rank","Aging","SuperOld","Population","Foreign","Women","Latitude","Longitude"
"49245","Villalazán","Zamora",2238,70.9093,0,319,0.31,50.41,41.498858,-5.579552
"49246","Villalba de la Lampreana","Zamora",1501,78.9736,0,271,0.37,45.68,41.757411,-5.612026
"49247","Villalcampo","Zamora",520,90.6727,1,517,1,51.11,41.526571,-6.055731
"49248","Villalobos","Zamora",1821,75.5791,0,303,20.59,52.55,41.945409,-5.491101
"49249","Villalonso","Zamora",2101,72.5727,0,90,10,46.67,41.594174,-5.300285
"49250","Villalpando","Zamora",3420,57.1033,0,1601,7.17,50.51,41.825005,-5.406425
"49251","Villalube","Zamora",715,88.2393,0,199,0.5,47.24,41.617372,-5.543365
"49252","Villamayor de Campos","Zamora",2006,73.5954,0,425,3.39,49.67,41.903761,-5.358483
"49255","Villamor de los Escuderos","Zamora",1222,82.3189,0,463,1.3,47.12,41.252281,-5.5713
"49256","Villanázar","Zamora",2614,66.5476,0,334,4.71,49.66,41.970258,-5.785413
"49257","Villanueva de Azoague","Zamora",6333,24.3038,0,322,2.62,50.55,41.965369,-5.638207
"49258","Villanueva de Campeán","Zamora",1683,76.9837,0,141,1.11,47.35,41.350963,-5.777964
"49259","Villanueva de las Peras","Zamora",114,97.1907,1,120,0.83,45.83,41.924522,-5.980578
"49260","Villanueva del Campo","Zamora",1662,77.1624,0,951,5.24,51.08,41.985305,-5.407671
"49261","Villaralbo","Zamora",6576,21.7102,0,1895,3.31,48.8,41.496597,-5.669822
"49262","Villardeciervos","Zamora",1181,82.8364,0,452,3.9,51.08,41.943682,-6.291762
"49263","Villar de Fallaves","Zamora",549,90.3339,1,63,0.72,47.67,41.92503,-5.340305
"49264","Villar del Buey","Zamora",517,90.6789,1,701,2.1,47.26,41.327884,-6.275198
"49265","Villardiegua de la Ribera","Zamora",423,91.8802,1,148,0,49.32,41.536265,-6.195953
"49266","Villárdiga","Zamora",2575,66.985,0,98,13.55,43.05,41.821902,-5.482728
"49267","Villardondiego","Zamora",1419,79.984,0,113,3.95,38.77,41.576897,-5.395135
"49268","Villarrín de Campos","Zamora",527,90.5742,1,518,2.32,46.49,41.799602,-5.657018
"49269","Villaseco del Pan","Zamora",198,95.4226,1,250,0,53.53,41.474806,-5.991213
"49270","Villavendimio","Zamora",2619,66.4921,0,176,7.8,41.12,41.578995,-5.339346
"49271","Villaveza del Agua","Zamora",548,90.3462,1,226,2.66,48.19,41.906103,-5.674686
"49272","Villaveza de Valverde","Zamora",238,94.8127,1,101,0,50.5,41.93866,-5.850951
"49273","Viñas","Zamora",535,90.4879,1,227,1.33,48.06,41.786031,-6.456218
"49275","Zamora","Zamora",5565,32.4975,0,65417,4.22,52.94,41.51635,-5.805549
"50001","Abanto","Zaragoza",209,95.2193,1,124,2.78,46.17,41.134742,-1.69079
"50002","Acered","Zaragoza",2643,66.2087,0,240,33.42,40.36,41.159762,-1.602261
"50003","Agón","Zaragoza",1873,75.0062,0,167,5.72,44.15,41.846692,-1.435239
"50004","Aguarón","Zaragoza",3705,54.0907,0,838,22.42,47.29,41.336004,-1.289014
"50005","Aguilón","Zaragoza",1168,83.0335,0,259,2.97,48.32,41.290024,-1.016512
"50006","Ainzón","Zaragoza",3750,53.6286,0,1207,5.24,49.2,41.772053,-1.530398
"50007","Aladrén","Zaragoza",1078,83.9823,0,60,0,35,41.247725,-1.156294
"50008","Alagón","Zaragoza",7037,16.3627,0,7153,12.36,49.48,41.772258,-1.123121
"50009","Alarba","Zaragoza",2731,64.9643,0,159,18.05,43.56,41.206829,-1.61449
"50010","Alberite de San Juan","Zaragoza",2752,64.7425,0,93,7.13,37.86,41.80256,-1.461959
"50011","Albeta","Zaragoza",4717,42.3484,0,149,1.34,51.68,41.826254,-1.500628
"50012","Alborge","Zaragoza",1785,75.9795,0,120,0,50,41.339019,-0.355133
"50013","Alcalá de Ebro","Zaragoza",3221,59.3334,0,285,3.16,52.26,41.817019,-1.18206
"50014","Alcalá de Moncayo","Zaragoza",2688,65.5372,0,190,11.25,41.76,41.798122,-1.687426
"50015","Alconchel de Ariza","Zaragoza",23,99.6981,1,90,0,42.22,41.202458,-2.105957
"50016","Aldehuela de Liestos","Zaragoza",1712,76.7065,0,52,1.92,34.62,41.0595,-1.71057
"50017","Alfajarín","Zaragoza",6989,16.985,0,2257,6.16,48.68,41.632359,-0.648797
"50018","Alfamén","Zaragoza",6546,21.9751,0,1574,27.3,44.89,41.46077,-1.232462
"50019","Alforque","Zaragoza",2457,68.5251,0,86,5.29,46.77,41.347099,-0.388288
"50020","Alhama de Aragón","Zaragoza",4852,40.913,0,1163,12.68,47.12,41.298155,-1.901717
"50021","Almochuel","Zaragoza",1261,81.7644,0,42,0,50,41.284065,-0.551645
"50022","Almolda, La","Zaragoza",2818,63.8307,0,607,0.82,48.43,41.541333,-0.242651
"50023","Almonacid de la Cuba","Zaragoza",1548,78.4438,0,267,3.58,48.94,41.283902,-0.811923
"50024","Almonacid de la Sierra","Zaragoza",3289,58.4709,0,789,13.23,44.18,41.414575,-1.320638
"50025","Almunia de Doña Godina, La","Zaragoza",7261,13.726,0,7818,28.26,48.15,41.471953,-1.360043
"50026","Alpartir","Zaragoza",3142,60.2267,0,570,9.7,47.74,41.405081,-1.380541
"50027","Ambel","Zaragoza",2320,70.0099,0,285,1.64,53.06,41.76946,-1.62163
"50028","Anento","Zaragoza",3757,53.5485,0,128,8.02,39.23,41.070619,-1.323799
"50029","Aniñón","Zaragoza",1986,73.7617,0,799,4.49,45.01,41.477351,-1.706788
"50030","Añón de Moncayo","Zaragoza",767,87.6417,0,215,3.57,39.49,41.758793,-1.752635
"50031","Aranda de Moncayo","Zaragoza",2292,70.3425,0,197,8.75,39.15,41.59018,-1.786145
"50032","Arándiga","Zaragoza",877,86.1323,0,391,14.44,49.07,41.518785,-1.501987
"50033","Ardisa","Zaragoza",2755,64.6316,0,85,0,37.65,42.194506,-0.782939
"50034","Ariza","Zaragoza",2814,63.8923,0,1246,17.25,48.36,41.323373,-2.044903
"50035","Artieda","Zaragoza",3219,59.3396,0,91,2.2,42.86,42.589985,-0.992227
"50036","Asín","Zaragoza",2861,63.3871,0,111,0,54.02,42.269867,-1.055729
"50037","Atea","Zaragoza",498,90.8945,1,151,4.64,43.71,41.143825,-1.556258
"50038","Ateca","Zaragoza",5187,37.0811,0,2068,12.89,47.91,41.346735,-1.810116
"50039","Azuara","Zaragoza",2963,62.0318,0,683,7.01,44.49,41.239133,-0.906174
"50040","Badules","Zaragoza",1281,81.5796,0,104,5.77,47.12,41.153033,-1.238789
"50041","Bagüés","Zaragoza",12,99.8891,1,23,0,43.48,42.539822,-0.940708
"50042","Balconchán","Zaragoza",434,91.7201,1,15,6.67,60,41.076549,-1.482188
"50043","Bárboles","Zaragoza",5120,37.8327,0,324,7.09,43.28,41.715427,-1.17075
"50044","Bardallur","Zaragoza",4025,50.4744,0,320,13.79,51.58,41.67695,-1.190051
"50045","Belchite","Zaragoza",3490,56.4625,0,1637,8.44,48.25,41.331758,-0.705749
"50046","Belmonte de Gracián","Zaragoza",1326,81.0867,0,238,8.45,44.95,41.328378,-1.499182
"50047","Berdejo","Zaragoza",4900,40.4017,0,69,2.97,43.44,41.567907,-1.957936
"50048","Berrueco","Zaragoza",1672,77.0823,0,45,0,48.89,40.980666,-1.474353
"50050","Bijuesca","Zaragoza",4098,49.7721,0,110,1.49,38.6,41.526555,-1.923186
"50051","Biota","Zaragoza",2826,63.7691,0,1079,3.75,48.43,42.248089,-1.181756
"50052","Bisimbre","Zaragoza",1043,84.4443,0,101,1.98,47.52,41.855563,-1.41324
"50053","Boquiñeni","Zaragoza",4645,43.2725,0,961,11.52,49.52,41.83871,-1.27489
"50054","Bordalba","Zaragoza",1204,82.5345,0,72,0,40.31,41.410343,-2.077788
"50055","Borja","Zaragoza",5747,30.6124,0,5039,12.31,49.19,41.84973,-1.550993
"50056","Botorrita","Zaragoza",5954,28.4685,0,524,5.01,45.47,41.489633,-1.031133
"50057","Brea de Aragón","Zaragoza",4484,45.17,0,1799,5.12,50.13,41.524927,-1.593653
"50058","Bubierca","Zaragoza",1996,73.7001,0,86,2.38,45.38,41.32533,-1.872149
"50059","Bujaraloz","Zaragoza",3718,53.9243,0,1052,9.68,48.05,41.450221,-0.140383
"50060","Bulbuente","Zaragoza",2566,67.1267,0,235,10.49,47.15,41.827742,-1.618305
"50061","Bureta","Zaragoza",2667,65.9069,0,274,11.66,48.55,41.797782,-1.490516
"50062","Burgo de Ebro, El","Zaragoza",7712,7.8302,0,2356,10.35,48.23,41.56584,-0.722896
"50063","Buste, El","Zaragoza",738,87.9929,0,80,2.5,48.75,41.893569,-1.599714
"50064","Cabañas de Ebro","Zaragoza",2707,65.3216,0,551,3.41,45.29,41.79613,-1.166945
"50065","Cabolafuente","Zaragoza",782,87.4692,0,46,0,52.08,41.217328,-2.041761
"50066","Cadrete","Zaragoza",7658,8.6188,0,3293,9.59,47.51,41.549594,-0.956401
"50067","Calatayud","Zaragoza",6365,23.9342,0,21264,20.24,50.27,41.376319,-1.624611
"50068","Calatorao","Zaragoza",5082,38.2208,0,2993,18.26,46.84,41.52212,-1.300017
"50069","Calcena","Zaragoza",119,97.1168,1,64,1.57,42.08,41.664026,-1.72056
"50070","Calmarza","Zaragoza",1509,78.9182,0,79,7.6,46.89,41.166638,-1.926867
"50071","Campillo de Aragón","Zaragoza",1860,75.2033,0,154,8.05,44.91,41.130179,-1.84463
"50072","Carenas","Zaragoza",344,93.0569,1,185,6.15,45.84,41.261887,-1.794679
"50073","Cariñena","Zaragoza",6519,22.1907,0,3623,26.91,47.55,41.350486,-1.208476
"50074","Caspe","Zaragoza",6063,27.3103,0,9797,22.25,47.92,41.255205,-0.032675
"50075","Castejón de Alarba","Zaragoza",115,97.1846,1,91,3.21,44.45,41.184069,-1.652317
"50076","Castejón de las Armas","Zaragoza",3364,57.7748,0,116,8.44,48.33,41.297216,-1.818962
"50077","Castejón de Valdejasa","Zaragoza",1333,80.9943,0,266,3.38,49.61,41.997859,-1.005984
"50078","Castiliscar","Zaragoza",1804,75.7886,0,311,5.53,49.33,42.358814,-1.287028
"50079","Cervera de la Cañada","Zaragoza",1578,78.1358,0,319,5.99,46.29,41.41692,-1.747379
"50080","Cerveruela","Zaragoza",5763,30.4584,0,41,0,34.15,41.219479,-1.215001
"50081","Cetina","Zaragoza",2288,70.3733,0,679,4.88,49.71,41.276323,-1.969173
"50082","Cimballa","Zaragoza",688,88.5843,0,118,7.67,49.98,41.093538,-1.770508
"50083","Cinco Olivas","Zaragoza",5481,33.4709,0,122,11.81,52.99,41.340788,-0.368676
"50084","Clarés de Ribota","Zaragoza",1392,80.3475,0,92,5.49,42.43,41.535612,-1.835834
"50085","Codo","Zaragoza",734,88.0237,0,204,0,49.02,41.340314,-0.681382
"50086","Codos","Zaragoza",1777,76.0473,0,247,11.52,38.21,41.287122,-1.364064
"50087","Contamina","Zaragoza",1689,76.8975,0,40,15,42.5,41.280448,-1.927529
"50088","Cosuenda","Zaragoza",3274,58.6742,0,396,8.47,49.3,41.367019,-1.304959
"50089","Cuarte de Huerva","Zaragoza",8105,0.9364,0,10209,10.99,47.92,41.585983,-0.928845
"50090","Cubel","Zaragoza",1473,79.3371,0,189,3.97,49.57,41.093639,-1.630424
"50091","Cuerlas, Las","Zaragoza",264,94.3568,1,55,0,49.09,40.961827,-1.564468
"50092","Chiprana","Zaragoza",3318,58.243,0,471,16.74,46.75,41.257144,-0.17158
"50093","Chodes","Zaragoza",1973,73.9404,0,147,15.22,45.72,41.482655,-1.481452
"50094","Daroca","Zaragoza",3497,56.4317,0,2264,11.93,50.4,41.113985,-1.417613
"50095","Ejea de los Caballeros","Zaragoza",6592,21.5808,0,17069,12.82,48.31,42.127035,-1.195683
"50096","Embid de Ariza","Zaragoza",489,91.0177,1,51,2.74,47.48,41.373711,-1.970134
"50098","Encinacorba","Zaragoza",1175,82.8733,0,242,5.8,48.32,41.286031,-1.276767
"50099","Épila","Zaragoza",5952,28.4746,0,4715,18.88,46.32,41.588259,-1.312403
"50100","Erla","Zaragoza",2696,65.4263,0,403,1.74,48.65,42.110847,-0.978008
"50101","Escatrón","Zaragoza",4068,50.1294,0,1123,8.26,50.19,41.25736,-0.272511
"50102","Fabara","Zaragoza",3609,55.0517,0,1242,16.36,45.19,41.197536,0.156991
"50104","Farlete","Zaragoza",3120,60.43,0,426,3.59,50.85,41.681224,-0.537537
"50105","Fayón","Zaragoza",2764,64.5392,0,378,4.55,49.51,41.264415,0.319132
"50106","Fayos, Los","Zaragoza",374,92.601,1,151,2.76,48.29,41.876378,-1.791217
"50107","Figueruelas","Zaragoza",7430,11.465,0,1305,11.1,47.74,41.767668,-1.178513
"50108","Fombuena","Zaragoza",4309,47.3263,0,52,1.93,46.24,41.155411,-1.191475
"50109","Frago, El","Zaragoza",3554,55.7294,0,105,0,40.95,42.28267,-0.932961
"50110","Frasno, El","Zaragoza",1640,77.3903,0,461,4.07,46.71,41.404624,-1.492294
"50111","Fréscano","Zaragoza",2087,72.739,0,208,2.66,44.1,41.884098,-1.459488
"50113","Fuendejalón","Zaragoza",4490,45.0653,0,944,23.32,46.53,41.732977,-1.459955
"50114","Fuendetodos","Zaragoza",4092,49.8275,0,178,5.37,45.17,41.354857,-0.925944
"50115","Fuentes de Ebro","Zaragoza",6248,25.2649,0,4598,12.97,47.63,41.472035,-0.628336
"50116","Fuentes de Jiloca","Zaragoza",1370,80.5508,0,275,18.6,45.04,41.226229,-1.548044
"50117","Gallocanta","Zaragoza",2328,69.9421,0,155,7.3,44.62,40.996134,-1.520983
"50118","Gallur","Zaragoza",5018,38.9847,0,2877,7.13,49.23,41.863208,-1.322545
"50119","Gelsa","Zaragoza",3224,59.3026,0,1185,4.79,47.81,41.430634,-0.398166
"50120","Godojos","Zaragoza",98,97.5049,1,43,0,48.84,41.2624,-1.871053
"50121","Gotor","Zaragoza",2901,62.882,0,371,6.58,47.55,41.549724,-1.654817
"50122","Grisel","Zaragoza",2143,71.932,0,68,0,36.76,41.866432,-1.724009
"50123","Grisén","Zaragoza",6510,22.3263,0,592,11.61,48.05,41.745533,-1.160017
"50124","Herrera de los Navarros","Zaragoza",2524,67.5517,0,578,11.43,47.72,41.218038,-1.059781
"50125","Ibdes","Zaragoza",2154,71.8149,0,479,5.32,48.71,41.215953,-1.849957
"50126","Illueca","Zaragoza",6508,22.3386,0,3272,10.64,50.25,41.536427,-1.629353
"50128","Isuerre","Zaragoza",1002,84.7585,0,32,0,34.18,42.483829,-1.058124
"50129","Jaraba","Zaragoza",3899,51.8728,0,358,15.84,46.73,41.193166,-1.897572
"50130","Jarque","Zaragoza",3088,60.7935,0,522,12.02,45.27,41.564081,-1.69347
"50131","Jaulín","Zaragoza",1235,82.054,0,282,6.39,46.06,41.426445,-0.976042
